deltaMs,gpsLat,gpsLon,speed,rawLatG,rawLongG
23370,43.04736552,-89.44407904,6.488101303,0.13485156,-0.03660389
23428,43.04736552,-89.44407904,6.488101303,-0.1258618,-0.08457526
23485,43.04736552,-89.44407904,6.488101303,-0.07593375,-0.00532296
23544,43.04736552,-89.44407904,6.488101303,-0.071601234,-0.109578595
23604,43.04736552,-89.44407904,6.488101303,0.14059822,-0.011709618
23665,43.04736552,-89.44407904,6.488101303,-0.16804147,-0.037478127
23726,43.04735639,-89.44398599,7.007199085,-0.016309626,-0.09460932
23782,43.04735639,-89.44398599,7.007199085,-0.03592268,-0.08063639
23838,43.04735639,-89.44398599,7.007199085,0.016257402,-0.015478752
23897,43.04735639,-89.44398599,7.007199085,-0.08343282,-0.08616985
23956,43.04735639,-89.44398599,7.007199085,-0.06391557,-0.054967903
24013,43.04735639,-89.44398599,7.007199085,-0.008693453,0.017810475
24073,43.04735639,-89.44398599,7.007199085,-0.09163071,-0.093404226
24130,43.04735639,-89.44398599,7.007199085,-0.046615906,0.104622036
24186,43.04735639,-89.44398599,7.007199085,-0.008259858,-0.12928179
24241,43.04735639,-89.44398599,7.007199085,0.029102376,-0.02712401
24306,43.04735639,-89.44398599,7.007199085,-0.035268124,-0.12376926
24366,43.04735639,-89.44398599,7.007199085,-0.006642623,-0.15141612
24423,43.04735639,-89.44398599,7.007199085,0.019620879,-0.20114398
24481,43.04735639,-89.44398599,7.007199085,0.06298671,-0.10555753
24539,43.04735639,-89.44398599,7.007199085,-0.067605704,0.0162614
24594,43.04735639,-89.44398599,7.007199085,-0.09760997,0.039945602
24653,43.04735639,-89.44398599,7.007199085,-0.07689662,0.114065625
24717,43.0473418,-89.44388601,7.492124627,-0.045450598,-0.10767571
24773,43.0473418,-89.44388601,7.492124627,0.006241765,-0.04955432
24831,43.0473418,-89.44388601,7.492124627,0.098327,-0.062753715
24886,43.0473418,-89.44388601,7.492124627,-0.048385013,-0.07543249
24941,43.0473418,-89.44388601,7.492124627,-0.06240141,-0.18611854
24997,43.0473418,-89.44388601,7.492124627,0.17538399,-0.27911952
25054,43.0473418,-89.44388601,7.492124627,0.12407292,-0.014021122
25110,43.0473418,-89.44388601,7.492124627,0.010842211,-0.078621574
25169,43.0473418,-89.44388601,7.492124627,-0.07597796,-0.19578713
25226,43.0473418,-89.44388601,7.492124627,-0.02838832,-0.039630506
25283,43.0473418,-89.44388601,7.492124627,-0.095985904,-0.13720119
25343,43.0473418,-89.44388601,7.492124627,-0.07174556,-0.052024137
25405,43.0473418,-89.44388601,7.492124627,0.15418361,0.14455673
25461,43.0473418,-89.44388601,7.492124627,-0.2308855,-0.113850646
25518,43.0473418,-89.44388601,7.492124627,0.18425621,-0.10419621
25578,43.0473418,-89.44388601,7.492124627,0.058151525,0.15027356
25640,43.0473418,-89.44388601,7.492124627,-0.26867422,-0.17349097
25698,43.0473418,-89.44388601,7.492124627,-0.083548814,-0.18523872
25755,43.04732272,-89.44378835,7.785503047,0.055070974,-0.08873411
25812,43.04732272,-89.44378835,7.785503047,-0.39530668,0.015823582
25868,43.04732272,-89.44378835,7.785503047,0.19197129,-0.29419866
25925,43.04732272,-89.44378835,7.785503047,0.19530232,-0.031996924
25982,43.04732272,-89.44378835,7.785503047,-0.075914875,0.13064447
26038,43.04732272,-89.44378835,7.785503047,-0.2986081,0.38505834
26100,43.04732272,-89.44378835,7.785503047,-0.10198648,0.041307416
26157,43.04732272,-89.44378835,7.785503047,-0.123940974,0.12374521
26213,43.04732272,-89.44378835,7.785503047,-0.083862536,0.05341521
26272,43.04732272,-89.44378835,7.785503047,0.28910574,-0.009383265
26330,43.04732272,-89.44378835,7.785503047,-0.015093827,0.049841624
26385,43.04732272,-89.44378835,7.785503047,-0.22808255,-0.018680897
26444,43.04732272,-89.44378835,7.785503047,-0.1432156,0.18032496
26504,43.04732272,-89.44378835,7.785503047,0.31707472,0.018678645
26562,43.04732272,-89.44378835,7.785503047,-0.16384646,0.029364457
26620,43.04732272,-89.44378835,7.785503047,-0.17235343,0.045882195
26678,43.04732272,-89.44378835,7.785503047,0.06653543,0.095296904
26734,43.0473036,-89.44369095,8.112493311,0.022871263,0.045580383
26793,43.0473036,-89.44369095,8.112493311,-0.055691954,0.12648356
26853,43.0473036,-89.44369095,8.112493311,-0.17554863,0.049367998
26915,43.0473036,-89.44369095,8.112493311,-0.065834925,0.25893092
26971,43.0473036,-89.44369095,8.112493311,0.08116435,0.24483721
27025,43.0473036,-89.44369095,8.112493311,0.022610849,0.027027447
27081,43.0473036,-89.44369095,8.112493311,0.05133263,-0.027206477
27137,43.0473036,-89.44369095,8.112493311,-0.012119474,-0.06046801
27193,43.0473036,-89.44369095,8.112493311,0.003775781,-0.07287753
27251,43.0473036,-89.44369095,8.112493311,0.010331477,0.05282721
27310,43.0473036,-89.44369095,8.112493311,0.036834728,-0.12566514
27368,43.0473036,-89.44369095,8.112493311,0.10834092,-0.05975123
27427,43.0473036,-89.44369095,8.112493311,0.11869037,0.038343493
27483,43.0473036,-89.44369095,8.112493311,-0.032372374,-0.07519493
27544,43.0473036,-89.44369095,8.112493311,0.078770936,-0.043956622
27602,43.0473036,-89.44369095,8.112493311,-0.20018414,-0.049226202
27658,43.0473036,-89.44369095,8.112493311,-0.115972,0.14808701
27723,43.04727009,-89.44357669,8.700107834,0.07266795,-0.005934944
27780,43.04727009,-89.44357669,8.700107834,0.054214153,0.046894934
27838,43.04727009,-89.44357669,8.700107834,0.06286215,-0.10434233
27896,43.04727009,-89.44357669,8.700107834,-0.16906577,-0.07843206
27952,43.04727009,-89.44357669,8.700107834,-0.02163224,-0.05056594
28007,43.04727009,-89.44357669,8.700107834,-0.019581184,-0.12100742
28063,43.04727009,-89.44357669,8.700107834,-0.06883401,-0.062310677
28119,43.04727009,-89.44357669,8.700107834,0.07153814,-0.003655821
28174,43.04727009,-89.44357669,8.700107834,0.028052926,-0.043214202
28229,43.04727009,-89.44357669,8.700107834,0.16876107,-0.07429778
28284,43.04727009,-89.44357669,8.700107834,-0.15720868,-0.06969229
28340,43.04727009,-89.44357669,8.700107834,-0.088795654,-0.09056628
28398,43.04727009,-89.44357669,8.700107834,-0.11710137,-0.14440544
28454,43.04727009,-89.44357669,8.700107834,0.24310276,-0.17396279
28513,43.04727009,-89.44357669,8.700107834,0.036772467,-0.08388169
28574,43.04727009,-89.44357669,8.700107834,0.044591647,-0.14647405
28636,43.04727009,-89.44357669,8.700107834,-0.065497816,-0.17707443
28695,43.04727009,-89.44357669,8.700107834,-0.11581247,-0.06880912
28752,43.04723297,-89.44346318,9.120717776,-0.063164406,-0.01821504
28879,43.04723297,-89.44346318,9.120717776,-0.052822698,-0.16887109
28936,43.04723297,-89.44346318,9.120717776,-0.16373788,-0.12188345
29000,43.04723297,-89.44346318,9.120717776,-0.14009073,-0.1175614
29065,43.04723297,-89.44346318,9.120717776,-0.12780924,-0.003960164
29124,43.04723297,-89.44346318,9.120717776,0.02140903,-0.05697019
29180,43.04723297,-89.44346318,9.120717776,0.016531926,0.013895699
29237,43.04723297,-89.44346318,9.120717776,-0.15658936,-0.15577927
29294,43.04723297,-89.44346318,9.120717776,-0.28924403,-0.04855302
29352,43.04723297,-89.44346318,9.120717776,0.049730476,-0.11747874
29411,43.04723297,-89.44346318,9.120717776,0.028086662,-0.11410749
29474,43.04723297,-89.44346318,9.120717776,0.16315076,-0.1895297
29533,43.04723297,-89.44346318,9.120717776,-0.15084091,-0.14788856
29592,43.04723297,-89.44346318,9.120717776,-0.20490374,-0.15794097
29655,43.04723297,-89.44346318,9.120717776,-0.23858023,-0.09022003
29712,43.04723297,-89.44346318,9.120717776,-0.10315136,-0.16642937
29780,43.04719614,-89.44335635,9.169249971,0.018979982,-0.18250792
29838,43.04719614,-89.44335635,9.169249971,-0.23979402,-0.13416477
29895,43.04719614,-89.44335635,9.169249971,-0.13328497,-0.056891505
29953,43.04719614,-89.44335635,9.169249971,-0.07745105,-0.03667786
30017,43.04719614,-89.44335635,9.169249971,-0.106186956,-0.10733697
30075,43.04719614,-89.44335635,9.169249971,0.005456353,-0.13641432
30138,43.04719614,-89.44335635,9.169249971,-0.10126919,-0.14940277
30199,43.04719614,-89.44335635,9.169249971,-0.07004603,-0.1515128
30261,43.04719614,-89.44335635,9.169249971,0.03473484,-0.18057196
30323,43.04719614,-89.44335635,9.169249971,-0.035040468,-0.12001794
30382,43.04719614,-89.44335635,9.169249971,-0.06342363,-0.1301493
30441,43.04719614,-89.44335635,9.169249971,-0.12270205,-0.072452605
30501,43.04719614,-89.44335635,9.169249971,-0.07592171,-0.15560848
30568,43.04719614,-89.44335635,9.169249971,-0.122178175,-0.07029255
30624,43.04719614,-89.44335635,9.169249971,-0.19721076,-0.15995967
30682,43.04719614,-89.44335635,9.169249971,-0.07766604,-0.1178489
30739,43.04716326,-89.44325963,8.877747416,0.08889839,-0.14086665
30795,43.04716326,-89.44325963,8.877747416,-0.013270014,-0.14813511
30854,43.04716326,-89.44325963,8.877747416,-0.006961003,-0.19198379
30915,43.04716326,-89.44325963,8.877747416,-0.11143439,-0.17169137
30974,43.04716326,-89.44325963,8.877747416,-0.013229479,-0.1401681
31033,43.04716326,-89.44325963,8.877747416,-0.082240075,-0.22583571
31092,43.04716326,-89.44325963,8.877747416,0.10713779,-0.15097779
31159,43.04716326,-89.44325963,8.877747416,-0.027980337,-0.18500064
31218,43.04716326,-89.44325963,8.877747416,-0.10121871,-0.26173022
31275,43.04716326,-89.44325963,8.877747416,-0.080844626,-0.21173647
31339,43.04716326,-89.44325963,8.877747416,-0.06963355,-0.1765198
31396,43.04716326,-89.44325963,8.877747416,-0.045970336,-0.23504795
31455,43.04716326,-89.44325963,8.877747416,-0.16440359,-0.13197516
31512,43.04716326,-89.44325963,8.877747416,-0.06360658,-0.07804087
31577,43.04716326,-89.44325963,8.877747416,0.008790197,-0.22067772
31633,43.04716326,-89.44325963,8.877747416,0.003809328,-0.1650537
31690,43.04716326,-89.44325963,8.877747416,0.0323543,-0.16621435
31749,43.04713702,-89.44317539,8.247854543,-0.009521471,-0.19223666
31804,43.04713702,-89.44317539,8.247854543,-0.01590548,-0.124307655
31868,43.04713702,-89.44317539,8.247854543,0.047732607,-0.09959903
31928,43.04713702,-89.44317539,8.247854543,-0.13105963,-0.08650471
31987,43.04713702,-89.44317539,8.247854543,-0.14436115,-0.16422884
32045,43.04713702,-89.44317539,8.247854543,-0.16649283,-0.13675006
32105,43.04713702,-89.44317539,8.247854543,-0.09983725,-0.05219615
32162,43.04713702,-89.44317539,8.247854543,-0.08155139,-0.16222844
32219,43.04713702,-89.44317539,8.247854543,0.07955307,-0.10500165
32278,43.04713702,-89.44317539,8.247854543,0.016828788,-0.17250855
32335,43.04713702,-89.44317539,8.247854543,0.14998858,-0.15429553
32394,43.04713702,-89.44317539,8.247854543,-0.12415249,-0.03601833
32454,43.04713702,-89.44317539,8.247854543,-0.093849026,0.06267762
32514,43.04713702,-89.44317539,8.247854543,0.13485561,0.03611243
32578,43.04713702,-89.44317539,8.247854543,0.03925148,9.20E-04
32637,43.04713702,-89.44317539,8.247854543,0.002923599,-0.063202955
32695,43.04713702,-89.44317539,8.247854543,0.034119602,-0.07335065
32752,43.04711412,-89.44310895,7.329371066,-0.041353703,9.21E-04
32806,43.04711412,-89.44310895,7.329371066,0.03621297,-0.01495156
32864,43.04711412,-89.44310895,7.329371066,0.24944466,-0.004918203
32920,43.04711412,-89.44310895,7.329371066,0.06995624,-0.008364688
32976,43.04711412,-89.44310895,7.329371066,0.16009606,-0.13191214
33033,43.04711412,-89.44310895,7.329371066,0.17802453,-0.048347533
33089,43.04711412,-89.44310895,7.329371066,0.044173144,0.007881215
33145,43.04711412,-89.44310895,7.329371066,0.25828832,0.15637949
33201,43.04711412,-89.44310895,7.329371066,-0.019157339,0.07234015
33259,43.04711412,-89.44310895,7.329371066,0.036224462,0.1276074
33318,43.04711412,-89.44310895,7.329371066,0.18896605,-0.0866373
33375,43.04711412,-89.44310895,7.329371066,-0.021429375,-0.010813642
33433,43.04711412,-89.44310895,7.329371066,0.09226651,0.08718021
33492,43.04711412,-89.44310895,7.329371066,0.1189064,0.0968164
33550,43.04711412,-89.44310895,7.329371066,0.02476132,0.070282
33609,43.04711412,-89.44310895,7.329371066,0.23013057,0.04450111
33669,43.04711412,-89.44310895,7.329371066,0.11415932,0.060837362
33726,43.04708909,-89.44305125,6.595778424,0.16629264,0.09020818
33781,43.04708909,-89.44305125,6.595778424,0.033983048,0.05002415
33839,43.04708909,-89.44305125,6.595778424,0.18824913,0.056193534
33897,43.04708909,-89.44305125,6.595778424,0.1758452,0.10227433
33956,43.04708909,-89.44305125,6.595778424,0.24415371,0.0320959
34016,43.04708909,-89.44305125,6.595778424,0.17668842,0.012434282
34073,43.04708909,-89.44305125,6.595778424,0.10327422,-0.021112032
34131,43.04708909,-89.44305125,6.595778424,-0.016299035,-0.039865788
34186,43.04708909,-89.44305125,6.595778424,0.17014177,-0.045080386
34243,43.04708909,-89.44305125,6.595778424,0.26256147,0.009766211
34303,43.04708909,-89.44305125,6.595778424,0.2967245,-0.0530395
34361,43.04708909,-89.44305125,6.595778424,0.115029775,-0.003250303
34417,43.04708909,-89.44305125,6.595778424,0.2239656,0.049333468
34475,43.04708909,-89.44305125,6.595778424,0.21984458,0.059523854
34531,43.04708909,-89.44305125,6.595778424,0.1508648,0.03351785
34588,43.04708909,-89.44305125,6.595778424,0.027928455,0.20431545
34651,43.04708909,-89.44305125,6.595778424,0.42127305,0.19129372
34714,43.04705842,-89.44299792,6.394882368,0.12926465,0.054177776
34769,43.04705842,-89.44299792,6.394882368,0.2792616,0.10190146
34826,43.04705842,-89.44299792,6.394882368,-0.07757951,0.21897382
34883,43.04705842,-89.44299792,6.394882368,0.32365426,0.21167788
34939,43.04705842,-89.44299792,6.394882368,0.3136653,-0.0548817
34995,43.04705842,-89.44299792,6.394882368,0.08365478,-0.09468604
35051,43.04705842,-89.44299792,6.394882368,0.286557,-0.024970401
35109,43.04705842,-89.44299792,6.394882368,0.27741516,-0.06870388
35166,43.04705842,-89.44299792,6.394882368,0.40112406,-0.022328394
35223,43.04705842,-89.44299792,6.394882368,-0.014418107,0.101251006
35279,43.04705842,-89.44299792,6.394882368,0.10963224,-0.007873314
35333,43.04705842,-89.44299792,6.394882368,0.071694985,0.018866375
35389,43.04705842,-89.44299792,6.394882368,0.13236961,0.011942527
35445,43.04705842,-89.44299792,6.394882368,0.3091743,-0.13766457
35503,43.04705842,-89.44299792,6.394882368,0.3945284,0.0921858
35566,43.04705842,-89.44299792,6.394882368,0.27557337,0.2392916
35624,43.04705842,-89.44299792,6.394882368,0.24190967,-0.0588173
35683,43.04705842,-89.44299792,6.394882368,-0.06608685,-0.15346107
35739,43.04699903,-89.44296632,6.652479271,0.19833028,-0.02544567
35794,43.04699903,-89.44296632,6.652479271,0.20892206,0.003273424
35849,43.04699903,-89.44296632,6.652479271,-0.3348669,-0.26829708
35906,43.04699903,-89.44296632,6.652479271,0.23583633,-0.135934
35965,43.04699903,-89.44296632,6.652479271,0.28110185,-0.18568666
36020,43.04699903,-89.44296632,6.652479271,0.18914594,-0.15516959
36077,43.04699903,-89.44296632,6.652479271,0.22516137,0.029398553
36134,43.04699903,-89.44296632,6.652479271,-0.07210858,-0.041870195
36189,43.04699903,-89.44296632,6.652479271,-0.13788278,-0.07082154
36244,43.04699903,-89.44296632,6.652479271,-0.019669266,-0.033920616
36303,43.04699903,-89.44296632,6.652479271,0.009638656,0.002413553
36366,43.04699903,-89.44296632,6.652479271,-0.114937864,-0.15608016
36423,43.04699903,-89.44296632,6.652479271,0.32001555,-0.14915729
36480,43.04699903,-89.44296632,6.652479271,0.024219757,-0.2183807
36548,43.04699903,-89.44296632,6.652479271,-0.16315576,-0.13504003
36604,43.04699903,-89.44296632,6.652479271,0.022614215,-0.22601216
36660,43.04699903,-89.44296632,6.652479271,0.072051756,-0.1633061
36722,43.04693116,-89.44295835,6.914390052,0.1600992,-0.120793395
36777,43.04693116,-89.44295835,6.914390052,-0.11255389,0.12585497
36834,43.04693116,-89.44295835,6.914390052,0.028411211,-0.23061755
36889,43.04693116,-89.44295835,6.914390052,0.2316013,-0.06770526
36948,43.04693116,-89.44295835,6.914390052,-0.28027016,-0.22469585
37005,43.04693116,-89.44295835,6.914390052,-0.17458977,-0.01088081
37062,43.04693116,-89.44295835,6.914390052,0.027260482,-0.048231747
37118,43.04693116,-89.44295835,6.914390052,0.031920202,-0.19066164
37184,43.04693116,-89.44295835,6.914390052,0.018633766,-0.15496409
37240,43.04693116,-89.44295835,6.914390052,0.05598481,-0.018412055
37296,43.04693116,-89.44295835,6.914390052,-0.13006414,-0.034338646
37353,43.04693116,-89.44295835,6.914390052,-0.09471849,-0.13694341
37411,43.04693116,-89.44295835,6.914390052,-0.06097336,0.02443078
37471,43.04693116,-89.44295835,6.914390052,-0.007658078,0.016499782
37530,43.04693116,-89.44295835,6.914390052,0.0640055,-0.033963606
37586,43.04693116,-89.44295835,6.914390052,0.07250598,-0.011397095
37645,43.04693116,-89.44295835,6.914390052,0.013507694,-0.06250126
37701,43.04693116,-89.44295835,6.914390052,0.025135789,-0.019053124
37756,43.04686783,-89.44296487,6.967717626,0.07626161,-0.13473389
37812,43.04686783,-89.44296487,6.967717626,0.10446713,-0.057611577
37870,43.04686783,-89.44296487,6.967717626,0.113741755,-0.07239172
37926,43.04686783,-89.44296487,6.967717626,0.08636516,-0.056634396
37983,43.04686783,-89.44296487,6.967717626,0.102137916,-0.0285785
38040,43.04686783,-89.44296487,6.967717626,0.084066875,-0.013935163
38100,43.04686783,-89.44296487,6.967717626,0.18997306,0.12402902
38157,43.04686783,-89.44296487,6.967717626,0.21953507,0.01752563
38214,43.04686783,-89.44296487,6.967717626,0.093025185,-0.14393304
38269,43.04686783,-89.44296487,6.967717626,0.07544814,-0.09768566
38324,43.04686783,-89.44296487,6.967717626,0.038990684,-0.07384388
38382,43.04686783,-89.44296487,6.967717626,0.18074603,-0.16135587
38440,43.04686783,-89.44296487,6.967717626,0.0724192,-0.084319346
38502,43.04686783,-89.44296487,6.967717626,0.13355455,-0.07503028
38560,43.04686783,-89.44296487,6.967717626,0.14074537,-0.09463182
38616,43.04686783,-89.44296487,6.967717626,0.19131424,0.039382603
38672,43.04686783,-89.44296487,6.967717626,0.052221123,-0.001225574
38730,43.04680539,-89.44298153,7.026031577,0.025410496,-0.043201175
38788,43.04680539,-89.44298153,7.026031577,0.12499424,0.056901895
38845,43.04680539,-89.44298153,7.026031577,0.1953651,0.017952746
38902,43.04680539,-89.44298153,7.026031577,0.20034891,0.021868225
38962,43.04680539,-89.44298153,7.026031577,0.16640848,-0.003382928
39019,43.04680539,-89.44298153,7.026031577,0.17481814,-0.018287182
39074,43.04680539,-89.44298153,7.026031577,0.1444184,-0.022716051
39129,43.04680539,-89.44298153,7.026031577,0.047833383,0.027207632
39185,43.04680539,-89.44298153,7.026031577,0.1480206,0.009682342
39244,43.04680539,-89.44298153,7.026031577,0.12573378,0.010713062
39303,43.04680539,-89.44298153,7.026031577,0.053507097,-0.012165131
39359,43.04680539,-89.44298153,7.026031577,0.04464427,-0.002336766
39416,43.04680539,-89.44298153,7.026031577,0.1084958,-0.041700188
39471,43.04680539,-89.44298153,7.026031577,0.16141322,-8.38E-04
39533,43.04680539,-89.44298153,7.026031577,0.11126183,0.00951004
39588,43.04680539,-89.44298153,7.026031577,0.15010613,0.04900822
39656,43.04680539,-89.44298153,7.026031577,0.099984966,0.054477222
39714,43.04673937,-89.44300625,7.298313572,0.13816746,0.058247905
39770,43.04673937,-89.44300625,7.298313572,0.05572341,0.047957517
39828,43.04673937,-89.44300625,7.298313572,0.1264509,-0.00284924
39887,43.04673937,-89.44300625,7.298313572,0.015211292,0.009225572
39943,43.04673937,-89.44300625,7.298313572,0.04341077,-0.019446915
40000,43.04673937,-89.44300625,7.298313572,0.07844683,-0.005887725
40057,43.04673937,-89.44300625,7.298313572,0.065652184,-0.016924134
40114,43.04673937,-89.44300625,7.298313572,0.09978937,-0.026907112
40171,43.04673937,-89.44300625,7.298313572,0.023138538,-0.012163711
40228,43.04673937,-89.44300625,7.298313572,0.021383984,0.06286538
40283,43.04673937,-89.44300625,7.298313572,-0.001229676,-0.015756074
40340,43.04673937,-89.44300625,7.298313572,0.020883325,0.001804362
40398,43.04673937,-89.44300625,7.298313572,0.030433102,-0.023362853
40457,43.04673937,-89.44300625,7.298313572,-0.002585391,-0.013604934
40514,43.04673937,-89.44300625,7.298313572,-0.019653823,-0.00614293
40570,43.04673937,-89.44300625,7.298313572,0.080424,-0.03599233
40627,43.04673937,-89.44300625,7.298313572,-0.03343562,-0.009986149
40684,43.04673937,-89.44300625,7.298313572,-0.047281038,5.30E-04
40740,43.04667619,-89.44306114,7.957451507,-0.036852002,-0.061161216
40797,43.04667619,-89.44306114,7.957451507,-0.024137909,-0.022969231
40851,43.04667619,-89.44306114,7.957451507,-0.0300546,-0.014968005
40907,43.04667619,-89.44306114,7.957451507,-0.03160217,8.27E-04
40964,43.04667619,-89.44306114,7.957451507,0.041596048,-0.007353825
41021,43.04667619,-89.44306114,7.957451507,-0.10093566,0.010217942
41075,43.04667619,-89.44306114,7.957451507,-0.035438485,-0.024483979
41138,43.04667619,-89.44306114,7.957451507,-0.07862354,-0.053662967
41197,43.04667619,-89.44306114,7.957451507,0.019743176,-0.052099917
41254,43.04667619,-89.44306114,7.957451507,-0.11485475,-0.10348599
41311,43.04667619,-89.44306114,7.957451507,-0.12370581,-0.044725526
41370,43.04667619,-89.44306114,7.957451507,-0.027930105,-0.11038367
41427,43.04667619,-89.44306114,7.957451507,9.44E-04,-0.07609095
41486,43.04667619,-89.44306114,7.957451507,0.07597772,-0.099296845
41547,43.04667619,-89.44306114,7.957451507,-0.12473595,-0.09192252
41603,43.04667619,-89.44306114,7.957451507,-0.09916708,-0.1190346
41658,43.04667619,-89.44306114,7.957451507,-0.088066086,-0.14410834
41714,43.04661567,-89.44313653,8.496539309,-0.09966944,-0.05590926
41768,43.04661567,-89.44313653,8.496539309,-0.06977872,-0.07055751
41826,43.04661567,-89.44313653,8.496539309,-0.051954344,-0.1174651
41883,43.04661567,-89.44313653,8.496539309,-0.034358013,-0.12626705
41939,43.04661567,-89.44313653,8.496539309,-0.099191986,-0.061238326
41997,43.04661567,-89.44313653,8.496539309,-0.08649138,-0.08763644
42054,43.04661567,-89.44313653,8.496539309,-0.08752081,-0.10078621
42114,43.04661567,-89.44313653,8.496539309,-0.018453969,-0.11005743
42172,43.04661567,-89.44313653,8.496539309,-0.071263276,-0.082219064
42229,43.04661567,-89.44313653,8.496539309,-0.05840318,-0.10168738
42288,43.04661567,-89.44313653,8.496539309,-0.050681114,-0.15383165
42347,43.04661567,-89.44313653,8.496539309,-0.07880529,-0.15827572
42402,43.04661567,-89.44313653,8.496539309,-0.03311933,-0.11261729
42458,43.04661567,-89.44313653,8.496539309,-0.06260366,-0.08475853
42513,43.04661567,-89.44313653,8.496539309,-0.075641505,-0.0935282
42568,43.04661567,-89.44313653,8.496539309,-0.11794657,-0.11632747
42625,43.04661567,-89.44313653,8.496539309,-0.045269437,-0.14340481
42681,43.04661567,-89.44313653,8.496539309,-0.01946732,-0.09864781
42737,43.04655488,-89.44321474,8.771316454,-0.026520312,-0.06295857
42793,43.04655488,-89.44321474,8.771316454,-0.060291883,-0.08542461
42848,43.04655488,-89.44321474,8.771316454,-0.06290348,-0.1267773
42906,43.04655488,-89.44321474,8.771316454,-0.037776154,-0.10812725
42962,43.04655488,-89.44321474,8.771316454,-0.040897217,-0.1025204
43020,43.04655488,-89.44321474,8.771316454,-0.062278736,-0.1116568
43086,43.04655488,-89.44321474,8.771316454,-0.07711071,-0.08673243
43145,43.04655488,-89.44321474,8.771316454,-0.057849985,-0.08171484
43201,43.04655488,-89.44321474,8.771316454,-0.07962613,-0.12209217
43262,43.04655488,-89.44321474,8.771316454,-0.06542601,-0.12942156
43319,43.04655488,-89.44321474,8.771316454,-0.077630006,-0.082219
43379,43.04655488,-89.44321474,8.771316454,-0.01223516,-0.107310094
43437,43.04655488,-89.44321474,8.771316454,-0.06520262,-0.098102726
43498,43.04655488,-89.44321474,8.771316454,-0.048574902,-0.09725731
43556,43.04655488,-89.44321474,8.771316454,-0.03024213,-0.106830895
43611,43.04655488,-89.44321474,8.771316454,-0.021115212,-0.094053805
43670,43.04655488,-89.44321474,8.771316454,-0.027850557,-0.11089079
43731,43.04649796,-89.44328444,8.775483659,-0.040577646,-0.12746392
43787,43.04649796,-89.44328444,8.775483659,-0.048574362,-0.11022427
43847,43.04649796,-89.44328444,8.775483659,-0.04855772,-0.14826961
43905,43.04649796,-89.44328444,8.775483659,-0.06033659,-0.11536505
43966,43.04649796,-89.44328444,8.775483659,-0.032515455,-0.09114136
44027,43.04649796,-89.44328444,8.775483659,-0.030298565,-0.12323414
44087,43.04649796,-89.44328444,8.775483659,-0.051608846,-0.13813621
44149,43.04649796,-89.44328444,8.775483659,-0.03317107,-0.10353361
44210,43.04649796,-89.44328444,8.775483659,-0.027784584,-0.12006396
44274,43.04649796,-89.44328444,8.775483659,0.009331191,-0.12920351
44332,43.04649796,-89.44328444,8.775483659,0.026007004,-0.11605919
44387,43.04649796,-89.44328444,8.775483659,0.059949707,-0.073297255
44447,43.04649796,-89.44328444,8.775483659,-0.017018491,-0.013950393
44510,43.04649796,-89.44328444,8.775483659,0.04883228,-0.12255061
44567,43.04649796,-89.44328444,8.775483659,0.04287198,-0.14016038
44624,43.04649796,-89.44328444,8.775483659,0.05213703,-0.077132404
44679,43.04649796,-89.44328444,8.775483659,0.10594644,-0.056065843
44736,43.04644407,-89.4433495,8.467119724,0.11636831,-0.089174084
44793,43.04644407,-89.4433495,8.467119724,0.020603113,-0.0845516
44849,43.04644407,-89.4433495,8.467119724,0.06681575,-0.115947306
44905,43.04644407,-89.4433495,8.467119724,0.08546828,-0.079534985
44964,43.04644407,-89.4433495,8.467119724,0.0840834,-0.06274053
45022,43.04644407,-89.4433495,8.467119724,0.13873649,-0.07285867
45080,43.04644407,-89.4433495,8.467119724,0.13909337,-0.12608984
45137,43.04644407,-89.4433495,8.467119724,0.08331566,-0.09076043
45196,43.04644407,-89.4433495,8.467119724,0.19455473,-0.06217215
45252,43.04644407,-89.4433495,8.467119724,0.12912753,-0.0940827
45311,43.04644407,-89.4433495,8.467119724,0.15106726,-0.16210285
45367,43.04644407,-89.4433495,8.467119724,0.16080774,-0.09774467
45426,43.04644407,-89.4433495,8.467119724,0.04848456,-0.10534003
45483,43.04644407,-89.4433495,8.467119724,0.2693495,-0.1567619
45540,43.04644407,-89.4433495,8.467119724,0.22248371,0.07404898
45598,43.04644407,-89.4433495,8.467119724,0.1939224,-0.22695908
45660,43.04644407,-89.4433495,8.467119724,0.26696074,-0.15358837
45714,43.04640212,-89.44341405,8.041766662,0.27066624,-0.078390785
45771,43.04640212,-89.44341405,8.041766662,0.12246858,-0.12903419
45829,43.04640212,-89.44341405,8.041766662,0.16920243,-0.1135517
45887,43.04640212,-89.44341405,8.041766662,0.29701447,-0.059569694
45944,43.04640212,-89.44341405,8.041766662,0.2619753,-0.06577397
46002,43.04640212,-89.44341405,8.041766662,0.16978782,-0.047230817
46059,43.04640212,-89.44341405,8.041766662,0.263234,0.012337097
46119,43.04640212,-89.44341405,8.041766662,0.27949703,-0.11477957
46177,43.04640212,-89.44341405,8.041766662,0.24378979,-0.09676911
46231,43.04640212,-89.44341405,8.041766662,0.20432065,-0.08754086
46288,43.04640212,-89.44341405,8.041766662,0.20444173,-0.042363655
46344,43.04640212,-89.44341405,8.041766662,0.079793856,-0.03244072
